label	document
0	창덕궁은 조선왕조 제 대인 태종 년에 경북궁의 이궁으로 지어진 궁궐이며 임진왜란 때 소실된 것은 선조 년에 중건하기 시작하여 지금에 이르게 되었다고 합니다
0	관람요금은 성인이 원이며 세 이상은 무료 관람이 가능합니다
0	입장시간은 오전 시부터 오후 시 분에 마감이 되는 것으로 운영하고 있습니다
0	관람 중에는 소음이나 소란행위가 안 되는 것으로 알고 있으며 특히 외국인들이 많이 관람을 하고 있으며 한복을 곱게 차려입고 창덕궁을 관람하는 외국인들이 많이 있는 것을 볼 수 있습니다
0	우리가 방문한 날도 날씨가 무척이나 추었는데 많은 외국인들이 이 주위에도 불구하고 한복을 입고 동아 다니는 것을 보았습니다
0	한국 궁궐 중 유일하게 세계문화유산으로 지정된 창덕궁 ㅁ어떤 매력이 숨어 있는지 매력찾아 고고 ㅁ자연과 건축을 조화롭게 융합시킨 궁궐 창덕궁 옛 선조들은 건축을 할 때 자연을 가능한 한 변형시키지 않고 그 안에 건물을 살짝 얹혀 놓은 것 처럼 짓는 것을 좋아했다
0	이러한 한국적 느낌을 살려 지은 건물이 창덕궁이라 한다 창덕궁은 다른 궁과는 다른 독특함이 숨어 있다
0	우선 창덕궁의 정문인 돈화문 돈화문은 다른 궁궐과는 다르게 정문의 위치가 궁의 왼쪽 구석에 세워져 있다
0	창건 당시 창덕궁 앞에는 종묘가 자리 잡고 있어 궁의 진입로를 궁궐의 서쪽에 세웠다고 한다 두번째로 인정전 ㅁ돈화문을 들어가면 인정전이 보이지 않는다 다른 궁들은 정문을 들어가면 두번째 문이 바로 보이는 것과 비교하면 너무나 다른 창덕궁 만의 특징이다
0	인정전은 돈화문을 들어가서 오른쪽으로 한 번 꺽어 금천교를 지나 진선문을 지나 또 왼쪽으로 꺽어져서 인정문을 지나면 오시느라 고생했오 라고 말하듯 장엄하게 세워져 있다
0	셋번째로 인정전으로 들어가는 인정문의 앞마당 ㅁ이 곳은 잘 정비하면 직사각형으로 반듯하게 만들 수도 있었겠지만 주변 지형을 잘 살리다 보니 사다리꼴로 되어 있다
0	이러하듯 창덕궁은 자연환경과의 조화를 중요시 하며 지어졌다
0	이런 창덕궁의 매력이 현대에 와서는 세계문화유산으로 지정 되게 만들어 주었다는것 ㅁ창덕궁은 년 태종때 건립된 조선왕조의 왕궁이다
0	처음에는 법궁인 경복궁에 이어 이궁으로 창건했지만 이후 임금들이 주로 창덕궁에 거주하면서 실질적인 법궁의 역할을 하였다
0	그렇다면 법궁의 역할을 한 경복궁과 창덕궁의 차이는 뭘까경복궁은 정도전을 위시한 신하들이 설계했다면 창덕궁은 왕 태종의 의도에 따라 설계 되었다
0	즉 경복궁은 임금이 효율적으로 일하기 편하게 설계되어 있다
0	왕의 처소인 강녕전 바로 앞에 국무회의실인 사정전이 있고 그 앞에는 근정전이 있다
0	이러하듯 일하는거에 너무 치중해있어서 인간이 살기에는 답답한 구조로 되어 있는 경복궁에 비해 창덕궁은 왕의 근무 공간인 외전 인정전이나 선정전 등이 있는 지역을 왼쪽 밑으로 몰아놓고 왕이 쉴 수 있는 정원 영역 후원을 아 주 넓게 만들었다
0	역시 직접 살 사람이 짓는 것과 그렇지 않은 사람이 짓는건 차이가 나도 나는구나 정확한지는 모르겠지만 이러한 경복궁과 창덕궁의 차이 때문에 조선 전기의 왕 가운데 세종을 빼고는 모두가 경복궁보다 창덕궁을 좋아했다는 말이 있다
0	인정전 ㅁ이 곳은 창덕궁의 정전으로서 왕의 즉위식 신하들의 하례 외국 사신들의 접견 등 중요한 국가적 의식을 치르던 곳이다
0	조선시대 왕들이 창덕궁에 오래 머물렀기에 인정전은 많은 역사적 사건의 현장이 된다 이 곳에서 수많은 왕의 즉위식과 왕비의 책봉례가 거행되었고 연산군대에는 광대들을 동원하여 이곳을 사치와 유희의 공간으로 탈바꿈 시키기도 하였고 결국 창덕궁에서 반정군에 의해 최후를 맞이하게 되었다
0	임진왜란때에는 온종일 비가 쏟아지던 날 선조가말을 타고 피난길에 나선곳이 인정전이라 한다 간혹 종친과 노인들을 불러 잔치가 베풀어 지기도 하였으며 과거시험이 치러지기도 했다
0	조선시대의 큰 사건 중 하나인 인조반정이 벌어진 곳 도 인정전이다
0	이처럼 인정전은 많은 역사적 사건의 현장이 되어 왔던 곳이다
1	내 개인적으로 인정전을 바라보며 느낀 감정은 강인함이다
0	모든것을 다 묵묵히 이겨내는 강인함 난 왜 그런 느낌이 들까 희정당 ㅁ이 곳은 왕이 가장 많이 머물렀던 실질적인 중심 건물이라 한다 희정당을 처음 보고 느낀건 우와 호텔 로비같다
0	봐봐 차가 슝 들어오고 사람이 내리고 차가 슝 나가는거 ㅁ티비에서 보는 호텔 로비같자너 ㅁ 같이 동행했던 친구님 날 이상한 눈으로 바라보며 난 티비를 잘 안봐서 모르겠는데 창덕궁 내에서 해설을 해주시던 어떤 여자분 왈 여긴 실제 차가 들어왔었어요
0	정말 생긴건 정말 차가 들어왔다 나갈 수 있게 되어 있는거 같은데 차가 실제 들어왔던 곳이라면 도대체 어디로 차가 들어왔었단 말이지정말인지 아닌지는 아직 확인 불가지만 뭐 그렇다 하니 그런가부다 내 상상이 완전 틀린건 아니였어 ㅇ창덕궁엔 볼 것이 정말 정말 많다 예약제로 들어 갈 수 있는 아름다운 후원과 창덕궁 내부의 많은 건물들 하나 하나 구경하다
-1	보면 다리가 아프고 체력이 딸려서 구경하기 힘들다 그 많은 것 중에 가장 보고 싶었던 곳 중 하나인 낙선재 ㅁ이곳은 대 왕 헌종이 조선 왕실의 권위를 확립하고 개혁의지를 실천하기 위해 만들었는데 황실의 마지막 여인들이 여생을 보낸 곳으로도 잘 알려져 있다
0	낙선재는 갑신정변 직후 고종이 이곳을 집무실로 사용하였고 조선의 마지막 황후였던 순정효황후는 석복헌에서 년까지 기거하였으며 영친왕 이은은 낙선재에서 생을 마감하였다
-1	마지막 황실 가족인 덕해옹주는 일제에 볼모로 끌려갔다가 년 귀국하고 이듬해귀국한 영친왕 이은의 부인이자 마지막 황태자비였던 이방자 여사와 함께 생활하다
0	이곳에서 세상을 떠났다 이방자 여사도 열흘 사이로 세상을 떠났다고 한다 이 곳의 가장 큰 특징 중 하나는 단청을 칠하지 않은 것이다
1	낙선재에 들어오면 단청을 칠하는 것과 칠하지 않은 것의 차이가 엄청나다는걸 알 수 있다
0	단청을 칠한 다른 건물들의 화려함 속에 단청을 칠하지 않은 낙선재의 소박함은 더욱 돋보인다
1	매력 만점 창덕궁 나들이도 끝
0	마침 후궁 즉석 예약이 가능하여 해설사 안내로 분 정도 둘러볼 수 있었다
0	언덕 위의 건물이 규장각관람기에 만난 스님에게 친구가 질문을 했다
0	왜 스님이라 부르느냐고 묻자 스님은 대답하시기를 중의라는 뜻의 승 님에서 스님이 되었다고 설명해 주신다 창덕궁 제일 깊숙이 소재한 옥류천관람 마감기에 해설사로부터 얻은 정보는 일 년 중 옥류천은 여름 겨울철 사고 위험을 고려해 관람이 불가하고 창덕궁 자유관람 일정은 월 말에서 월 초나 월 말에서 월 초가 좋으나 단풍을 보고 싶다면 월 초가 좋다고 한다 한껏 힐링하는 평일 오후였다
0	얼마전에 엄마랑 같이 간 창덕궁 입니당 최근들어 자주 오시는 엄마마마 오늘은 창덕궁을 가보고 싶다고해서 아침부터 부랴부랴 감 막내는 아파서 댕댕이들이랑 집에 남고 표 장 후원은 이미 매진 외국인들도 많아서 그런지북적북적 했음 창덕궁 한국어 안내지창덕궁입구에서 오여사님 이날 어느 도서관에서 탐방을왔는데 둘째는 저 옆에 껴서 설명듣고 있음저기 앉다가 뒤에 진입금지 난간 을 부술뻔했음그늘만 찾아다니는 애벌레같음개미처럼 조그맣게 나옴 벽에서 튀어나온 달걀귀신요렇게또 찍어봄 숨은귀신 찾기저렇게 자리 잡아서 엄청 찍어댔더니 옆에서안에 뭐가 있는지 알고 궁금해함 아무것도 없어여 뭐하는지 궁금해함 뭐시여 저게 뭔진 모르지만 일단 같이 옆에 서봄 다 둘러보고 출출해서 궁 옆에 있던 국수집에감밥먹는데 팔뚝에 나비가 앉음 나비 나방인가고기만두김치만두새우만두 시키고 각 국수 하나씩만두 판 국수 그릇씩 클리어하고 끝
-1	아들과 급하게 창덕궁으로큰 아들과는 추억이 많은데둘째와는거의 없는듯미안할따름 나의 체력저하로 힘들다는핑계로체험을 많이 못해주었다
0	비오는 토요일무조건 출발버스타고 전철타고목에는 버스카드 하나씩메고관람 순서에따라수업이 아닌 자유관람큰아이 수업했던 것을 기억하며옛추억을 되새겨본다겸이랑나랑 인증샷삼청동길을 걸으며큰아들과 맛나게 먹었던 호떡기억을 되새기며 찾아 헤메고겸이는 안먹어도 좋으니 그냥집에가자고사실은 내가 먹고싶어결국 찾았다 가지 맛을 모두 먹기로튀김호떡이 완성되는 순간한가족이 함께 장사를 하신다고맛난 양념장종류별 가격결재는 현찰로 돈박스에서 손님이직접한다힘들다고 심통난 겸이는 안먹겠다고멕도랄드 햄버거만을 사달라고여기까지 와서그걸먹어야되겠냐고 잔소리하다
-1	결국 내가 졌다
0	아들 수행평가덕에 궁궐나들이잘하고왔다좀더 시간이 지나면 나 혼자 추억찾아오지않을까싶다
0	청바지 뮤직힐링팀이 커뮤니티로 창단한 지어느덧 개월로 접어들었다
0	멤버들은 창단초부터 타령을 했었다
0	를 다녀와야 팀웍이 좋아지고멤버 상호간에 동질감과 일체감을 형성하여유대감을 돈독히 할 수 있다고 하면서 그 일환으로 마침 강충구쌤이 궁해설사로 자원봉사를 하시는 기간이라 를 창덕궁 관람 으로대체하자는 의견이 있어서 추진하게 되었다
0	관람시간이 오후 시부터라 이를 기준으로 점심은 신재하쌤이 주관해서 시 분에 혜화역 인근 유명 맛집에서 하기로 했다
0	모임장소에 온 멤버들이 혜화역에서 인증샷부터 찍었다
0	마치 영화의 한 장면을 연상케 하는 두 장의 사진 맛집앞에서 식당문 열기를 기다리며 시에 식당문을 여는 곳이라 좌석을 배정받아 앉았다
0	메뉴를 종합선물세트로 주문하니상이 한가득이다 라면볶음밥떡볶이피자 두판에후식으로 아이스크림까지 한 상가득 배불리 잘 먹고 소화시킬겸 창덕궁까지 도보로 이동했다
0	창덕궁을 학교에서 체험학습으로 많이들 관람을 와서 제법 붐볐다우리 팀은 강쌤이 인솔하여 느긋하게 후원으로들어갔다
0	후원의 백미인 부용지부용정어수문주합루를 구경하고 영화당 정자에 들어 앉아서 당시 과거시험을 치렀다는 춘당지 과거에 급제하면 왕이 영화당에서 잔치를 배설했다는 설명과 함께 대청마루에 앉아서 시원한 바람을 맞으며강쌤의 해설을 들으니 이보다 더 좋을 수는 없다라고 입을 모아 감탄하는 멤버들 내려오다가 장낙문에 들어갔다 고택안에 모란이 탐스럽게피어있었다
0	안영숙쌤이 영랑선생의 시 모란이 피기까지는을 낭송하시고 청바지뮤직힐링 팀의 전속 카메라맨을 자청하신 김국환쌤의 멋진 나들이 사진 동영상을 기대해 보면서 신재하쌤도 뭔가를 열심히 얘기하고강쌤의 해설은 청산유수로 멤버들의 귀를 즐겁게 해주고퇴청하는 멤버들 시간 가까이 여유롭게 관람을 마치고 궁궐에서 거리로 나와 저녁식사 장소로 이동했다
0	해물칼국수가 일품인 식당에서 맛있는 저녁을 먹고뒤풀이로 로라쌤이 커피를 대접하시고 청바지뮤직힐링의 미래비전을 논하면서퍼커션연주 실력 향상을 위해 개인노력에 박차를 가하기로 결단을 했다
0	무엇보다 멤버들이 공유한 아름다운 추억은 훗날 옛일을 떠올리며자주 입에 오르내리는 얘기거리로 회자될 것같아 의미가 있었다
0	  항상 청량리 윤희글로에 일을 나가면서 드는 생각이 있다
0	마치고 청량리역 앞 포차에서 술을 먹으면 좋겠다
1	그리고 그 소원을 어제 이루었다
0	알바하기 전 부랴부랴 직원 식당에서 밥을 먹는데 횬??이한테 카톡이왔다 심쿵을 유발한 그 말은닭발 먹자 그래서 왕십리있는 교똥도 불러서 함께 술을 마시기로 했다
1	사실 이날은 운수가 매우 좋았다
0	집을 나서자마자 친구한테 받아야하는 등기우편도 우체부 아저씨 만나서 바로받고은행에서 돈뽑고 나오자마자 바로 버스도오고 순간적으로 소설 운수 좋은 날이 생각났지만 이 모든일이 복선이 아닐것이라 믿으며 하루를 버텼다 다행히 비극따위 일어나지도 않았고 일하다가 고객님이 홍시를 박 일치도 주시고마치고 포차를 가니 교똥과 횬??이가 열심히 쿰축쿰척 하고있었다
0	포차에서 애들 다 먹었길래 다른 술집으로 옮겼다
-1	저기 무슨 국수집인데 무슨 국수집이라는지 못읽겠다
0	나가샤캬 짬뽕도 먹고 고객님이 주신 홍시도 먹고옆테이블에서 튀김을 너무 맛나게 드시길래 현혹되서 튀김도 시키고 저거 안시켰으면 인당 천원 아꼈는데 저러고 코인노래방 하나간다고 회기가까이 걸어가고 집에오니 시더라 그리고 오늘은 예쁨이와 창덕궁에 다녀왔다 프로스펙스 워킹크루 이번 주 미션이 가을의 풍취가 나는 곳에서 워킹하는 사진과 영상찍기라처음에는 억새밭을 갈려고 했는데 왕복 시간이길래 패스 창덕궁 후원을 원래 목표로 했는데 서로 무계획인 남자라서 창덕궁 후원은 미리 예매를 하면 프로 할인이고 마지막 관광 시간은 시래요 난 궁궐이 옛날 건물 지붕에 있는 저 조각상이 너무 맘에든다 오늘 해설사 선생님 얘기를 들어보니 서유기 등장인물들이라는 썰이 있다
0	던데 내가아는 서유기 인물은 법사 손오공 사오정 저팔계 끝 치키치키차카차카 정말 유럽다
1	니면서 건축물들도 웅장하고 멋있지만우리 고유의 선의 아름다움이 확실히 있는듯하다
1	비로소 이 나이가 되니 보이는 아름다움인듯하다
0	이제 서양국수보다 초고추장 넣고 참기름넣어 깨뿌려진 비빔국수가 좋고버터발라 지글지글 구운 스테이크도 좋긴하지만 연탄불이나 숯불에 구워 재래기와 생마늘얹어 소주와 함께 먹는 고기가 더 맛나는 내가 해장국을 외칠때 넌 아마 애플파이 오래도록 즐겁자 長樂門마치 내 모토다  조금만 더 가을이 다가왔을 때 방문하는 것도 좋을듯하다
0	날씨가 더 쌀쌀해지지는 말고 해가 뉘엿뉘엿 잠자리에 들어갈 때 구르메 물들여 지는 색을 무슨색으로 정의해야할까창덕궁을 나와 혜화로 가는길에 찍은 도로안내판겸용이란 단어가 너무 귀엽게 다가와서 찍어보았다
0	원래 혜화에 곱창먹으러 갔는데 곱창집이 사라졌더라 결국 옆에 부탄츄라는 라멘집으로 향했다
0	이 고양이가 들어가는 입구에 앉아있길래 처음에 조형물인줄 알았는데갑자기 움직여서 대기하는 곳으로 들어오길래 놀랬다 여기에 면 종류랑 토핑양을 선택할 수 있는데난 숙주 마늘 파 모두다 너무 좋아하기 때문에 많이달라고 했는데면반 숙주반이였다
0	진짜 저 숙주로 나물을 무쳤으면 박 일은 먹을만큼의 양이였다
0	ㄷㄷ사실 지금 일기를 쓰고있는 시간은 시를 다되어간다
0	집에 도착하자마자 갑자기 훅 피곤해져서 시간 내리 자버리고 일어나서 씻고 양치하고오니 잠도 다 깨버리고 내일은 금곡예비군 훈련장으로 시까지 가서 예비군 훈련도 받아야하고 이제  
0	추운 겨울이지만여전히 진행 중인 사진 수업 입니다
0	카메라도 같이 이야기하고 고르고즐거웠던 번의 만남 년에는 그룹 수업도 늘리려고 계획 중이에요
0	멋진 분 정말 오랜만에 창덕궁에 들어갑니다
-1	한파의 날이라 정말 추웠어요
0	수업을 하며 나도 같이 사진을 남깁니다
0	귀찮다는 이유로 필름을 좀 멀리했는데다시 꺼내들고 싶은 요즘 시작해야겠어요
0	필름 작업그리고 책으로 꼭 엮고 싶다는 마음 이제서야
0	미스 코리아 패션 모델 진영선양 창덕궁 나들이미스트듀드님과 써니바람따라 내일은앗오늘이 군화오전엔 삼성동 코엑스 들러서 써니양 만나고오후엔 일산 킨텍스 모터쇼로 달림빠름 빠름 빠름
0	서울특별시 종로구 와룡동 아이들에게 역사도 알려주고 조용한 곳에서 걸을겸 창덕궁에 들러보기로 했던날 사실 경복궁에 가고싶었는데 어찌어찌 동선이 맞지 않아서 창덕궁에 가게 되었더랬죠 야경을 봤다면 더욱 좋았을 테지만 야경또한 고궁 스캐줄에 맞춰 미리 예약해야 하는 시스템이라 고궁야경도 패스 창덕궁 야경을 보고 싶으시다면 창덕궁달빛기행을 만원에 예매하시고 가면 됩니당입구에 들어서니 예쁜 한복 차려입고 고궁나들이 하는 사람들이 많이있더라구요
-1	울 랑랑이들도 한복 빌려 입히고 올걸 그랬어요
0	그냥 창덕궁만 걸으면 아쉬울것 같아 고궁해설 스캐줄에 맞춰 왔습니다
0	창덕궁의 후원은 일반인에게 바로 공개되지 않고 이렇게 관람신청을 한사람에 한해 공개되고 있어요
0	부용정과 부용지 이곳부터는 옛 왕들의 시크릿가든인 비원이라고 하더라구요
0	비원안쪽까지 모두 둘러보는데 시간 분정도 걸리는 코스였어요
0	중전마마처럼 앉아보랬더니 저리 앉아 있네요
1	이렇게 밖을 바라보며 앉아있으면 마음이 편안해 졌을거 같아요
0	후원의 규모가 굉장히 커서 숲속에 들어와있는 기분이었어요
1	바깥과 완전히 단절된 느낌으로 자연속에서 걷는 느낌 서울이지만 공기도 좋은것같은 생각이 듭니다
0	서울특별시 영등포구 여의도동 인사동에서 저녁식사를 하고 아이들에게 야경을 보여주기 위해 빌딩으로 이동했어요
0	전망대로 올라가는길 아무 생각없이 따라가고 있는 설랑이 이제 곧 엄청나게 높은곳으로 올라가게된다는 사실을 알고있으려나 전망대로 올라가는 엘리베이터에 탑승 올라가봅시다 유리로 되어있어 발밑으로 서울시내를 볼수 있네요
-1	랑랑이들 무서워서 벌벌 떱니다
0	무너질까봐 무서워 야경도 보고 기념품가게에서 빌딩 기념초콜릿 한개씩 입에 물고 내려왔어요
0	어른들에게는 늘 보는 자동차와 건물의 빛이지만 아이들에게는 높은곳에서 한눈에 보는 야경이 멋지고 신기한가봅니다
0	랑랑이들 하루를 알차게 보냈으니 성공 고궁나들이 창덕궁 창덕궁비원 창덕궁부용지 아이와창덕궁 아이와서울 빌딩 빌딩야경 아이와 빌딩 아이와고궁
0	오랜만에 서울결혼식이있어비가오는날인데도 서울로달렸습니다
0	압구정성당예배식 결혼이었는데요
1	웅장함이다
1	르죠온가족처음으로 예배보는것같아 느낌이달랐어요
0	그다음은 창덕궁날씨가 급좋아져다행이었어요
-1	비바람을 뚫고 힘들었어요
0	임금님이신하를내려다본 길에우리가족들을보니나의신하가된듯한기분 좋았어요
-1	왠지 더 하지만 서울은넓고 창덕궁은더넓다휴 다음에 갈땐무조건편한복장 편한신발필수입니다
0	그리고 마지막내 평생처음 롯데월드갔습니다
1	여기도 역시넓고 편한신발필수네요
0	하지만 너희들만좋다면야그래놀아보자 아이들과좋은추억남기고돌아왔네요
0	다음에는 너희인연들과오도록 서울은 이제당분간 안뇽 구미무에타이 구미킥복싱 옥계킥복싱 입식타격전문 구미주짓수 봉곡주짓수 옥계주짓수 대구주짓수 성우체육관입니다
0	어머님 아버님이 민들레랑 같이 나들이 겸 식사하자고 오셔서서울 나들이 종로 맛집 용수산비원점 갔다가 창덕궁 산책 으루 용수산 비원점은 창덕궁이 보이는 길에 위치해 있었다
0	단품도 있고 점심특선은 잘 되어있었당우리는 한정식 중에 산정식으로 시킴아가가 있어선지 룸으로 안내해 주었단그치만 테이블이구아기의자가 따로 없는듯 민들레는 그나마 먹을거만 있음 얌전한 아이라 평탄했다
0	한정식 음식이 차례차례나오고아버님이랑 맥주도 한모금 하고 사진찍으랴 나 먹으랴 민들레 먹이랴 바쁨식사 사진은 날림 워낙 유명한 맛집에 미슐랭가이드도 나왔다는데 맛은 대체로 괜찮았당 뭐 누룽지 비빔밥 물냉 비냉 인가 있었는데냉면 사랑 나는 당연히 물냉 시켰는데 영 나랑 안맞는 완전 맛없는 냉면 나옴 어머님이 시키신 비빔밥은 맛있었당 나오면서 찍은 용수산 비원점의 내부 사진 조금직원분들이 많아막 여기 저기 찍기 민망한 곳이었음 특이한 건 여기 직원분들이 모두 젊은 남자 것도 다들 훈훈 이래서 유명한가 맛도 분위기도 괜찮은 서울 맛집 용수산 비원점 이었당아 주차는 뒤에 요?箚마련되?있음 어딜가나 주차 전쟁인 서울이라 주차장만 잘되있어도 만족 또 올게요 헤헷
0	에 요즘들어핫한 개화기 의상대여 미스터 선샤인 방영 이후로 에 개화기 컨셉 사진이 많이 올라왔을 때부터 엄청 찍고 싶었는데 날이 너무 추워서 계속 킵해두다가 지난 주말에 드디어 경성의복을 방문해서 개화기 신여성룩도 빌려입고 즐거운 고궁나들이도 해봤다
0	 아직 외투 없이 다니기에는 조금 추운 날씨기는 했지만 예쁜 사진 많이 건져서 후회없던 후기 서울특별시 종로구 삼일대로 길 층의상대여는 경성의복에서 했다
0	개화기 의상대여를 아마 가장 먼저 시작한 곳으로 인싸들이라면 다들 한 번씩은 들어봤을 핫플레이스 안타깝게도 경성의복 방문객들을 위한 주차공간은 따로 마련되어 있지 않기 때문에 바로 옆에 있는 유료주차장에 세워야 한다 한 시간 원 이라는 무시무시한 가격을 자랑한다 뭐 종로 근처 유료주차장이라면 다들 비슷비슷한 가격이지만 웬만하면 대중교통을 이용합시다 경성의복 내부 빈티지한 느낌이 풍기는 인테리어에 여러 가지 개화기 컨셉 의상과 소품이 가득하다
0	시착은 벌까지 가능하고 소품은 의상대여비에 포함되어 있어 원하는 소품만 있다면 이것저것 모두 빌려볼 수 있다
0	의상대여에 구두는 포함되어 있지 않으므로 검정색 무난한 느낌의 구두를 신고오면 된다 대부분 잘 어울림 사진에서 보다시피 주말에는 정말 이용객들이 많아서 최소 하루 전 메일로 예약을 해야 이용할 수 있다
0	예약은 유선상이 아닌 메일로만 받으니 아래 경성의복 홈페이지 정보를 참고해서 메일을 보내시라 익선동 개화기 의상대여점 경성의복 입니다
0	  가격은 시간 대여 기준 원 옷만 이 가격에 대여한다면 좀 비싼 느낌이 들겠는데 소품까지 빌려줘서 그럭저럭 오케이 대여시간을 초과하면 시간당 원의 추가 요금을 받으니 유의하자 사실 개화기 의상은 조금만 덜 오버하면 평상시에도 입을 수 있는 느낌의 의상이기 때문에 만원이 넘어가면 차라리 그냥 하나 사서 평소에도 입고 다니다가 악세사리만 좀 추가해서 컨셉츄얼하게 입고말지 하는 생각이 들 것 같다
-1	하루종일 대여도 가능한데 하루종일 대여는 만원 음 이 가격이면 역시 그냥 원피스를 하나 사겠다
-1	경성의복 앞에서 한 컷 옷 대여뿐만 아니라 경성의복 내부에 포토존이 있지만 귀찮아서 안 찍었다
0	너무 많이 기다려야 하기도 하고 복닥거리면서 기다려서 사진 찍지 말고 그냥 익선동 카페거리에 나가서 세느장이라고 카페가 있는데 거기서 찍는 게 더 나음 서울특별시 종로구 율곡로 진짜 개화기 느낌을 내보고 싶다면 덕수궁 석조전이 제격이긴 하지만 생각보다 멀리 있어서 이 날은 욕심 내지 않고 그냥 창덕궁으로 경복궁과 달리 많이 붐비지 않는 다소 인기가 적은 궁궐인데 오히려 경복궁보다 아기자기한 맛도 있고 특히 안쪽으로 들어가면 온실도 있어서 사진 찍기에는 더 좋다 근데 찍다보니 온실 가는 걸 까먹어서 그냥 밖에서만 덜덜 떨면서 찍었음 다른 분들은 꼭 대온실까지 가보시길 여기서부터는 별 설명은 없고 그냥 나랑 스텔라찡의 사진 대방출이다
0	레이스양산은 개인소장품 네이버에서 만 얼마에 샀던 것 같다
-1	의외로 은근 써먹는 소품 뭔가 이 사진을 찍었을 때부터 내 의상선택이 잘못된 것 같다고 느낌 이건 개화기 여성이 아니라 라그나로크 프론테라 광장에서 고구마 파는 상인캐릭아니에요
-1	하 고구마장사가 힘들어요
0	고구마가 다팔렸는지 장사접고 활짝웃으시는모습 옆에 끄는 수레 하나만 있으면 라그나로크 홈페이지에 코스프레로 올렸을텐데 없어서 아쉽다 창덕궁 앞에 복숭아나무 꽃이 활짝 피었길래 앞에서 한 번 찍어봤다
0	바람을 느끼는 신녀성 스텔라찡고등교육과 신문물의 느낌이 옵니다
0	삼각대를 두고 열심히 찍으시던 분이 철수하자마자 잽싸게 들어가서 찍고 빠져드렸다
0	배경이 멋있으면 멋있을수록 오히려 광각으로 잘찍으면 좋은 듯 문제는 내공인 것인가봄 의 화각이라 주변부 새카맣게됐는데 나름 느낌있어서 따로 보정안했다
0	이번에는 무겁게 들고왔으니 한번은 써야지 싶어서 꺼냈다
0	역시 백통은 아무리 무거워도 들고와야한다 개인적인 오늘의 궁궐사진 베스트컷 나오면서도 한컷 궁궐에서 사진을 찍었으니 이제는 근대느낌 낭낭한 핫플레이스 익선동 카페거리로 출발 이렇게 사진을 많이 찍었는데 뭐 또 찍을일이 잇겠어 라고 생각했으나 오노노 겁나 더많이찍음 너무 사진도 많고 포스팅도 길어지는 것 같아서 다음 포스팅으로 이어서 올리도록 하겠다
0	 경성의복 서울나들이 개화기컨셉 개화기의복 개화기의상대여 개화기의상 고궁나들이 창덕궁 창경궁
0	사진 쌤이 찍어주셨다 사진반에서 창덕궁간다고 하니 남편이 가도 되냐고 한다 환영한다고 했다
0	같이가면 훨씬 편하다
0	다음에도 같이 가자고 하면 좋겠다
0	안녕하세요
0	일하는 외계인입니다 가을을 맞이하야아내님과 그친구분들과가을 나들이를 다녀왔습니다
0	토요일 만나 일요일 헤어지는 짧은 일정이었지만짧은 시간은 짧은 시간대로알차게 보냈습니다
0	일요일은 창덕궁을 들르기로 했습니다
0	주차는 현재 창덕궁 주차장이 공사 중이라바로 옆 계동 현대사옥 앞쪽 공영주차장에주차했습니다
0	휴일은 공영주차장이 무료로운영되니 참고하세요
0	주차 자리가 없으시면 계동 현대사옥에주차하시는 게 편합니다
-1	주차 면도 면이 넘고기본 분 천 원추가 분당 천 원 발생합니다
0	일 최대 만 원이니 참고하세요
0	창덕궁은 조선 대 태종이 지은 궁입니다
0	경복궁과 다르게 비정형적 조형미를 간직한궁으로 주변 자연환경과의 완벽한 조화와 배치가 탁월해 세계문화유산으로 등재되었다고 합니다
-1	아쉽게도 후원은당일 신청인원이 꽉 차서관람을 못했습니다
0	날씨가 너무 좋아아내님 친구들과 헤어지고 나서 집 가는 길에 들른 시화 나래 조력 공원입니다
0	서울의 창경궁과 창덕궁으로 봄꽃구경 을 갔다
-1	유독 날 좋은 일요일이라 그런지 창경궁 앞에 줄이 어마어마 창경궁 현 운영시간은 창경궁 입장료는 원 긴 줄 기다려 입장 사람들이 바글바글 창경궁 춘당지에 달을 띄우는 행사는 월 일 부터 전시라 못 봤다
0	벚꽃이 아니라 사과꽃 문화재 설명인과 함께 다니는 사람들 난 자유롭게 돌아보았다
0	빛바랜 정전의 모습 세월의 흐름이 느껴진다 사람 하나도 없을 때 찰칵 한복 입고 찍으면 엄청 이쁘게 나올 듯 하다
0	한복데이트 나 구한말 의상입고 데이트하는 커플들도 많았다
-1	창경궁은 창덕궁보다 사람이 좀 적고 아담하다
0	포토존인 큰 벚꽃나무 밑 왕과 왕비의 침실인 통명전 지붕 위에 용마루가 없다
0	통명전 옆 창덕궁 넘어가는 길 계단 위로 올라가서 창덕궁 입장료 원 내고 입장 가능 창경궁 입장권을 잘 보관하고 있어야 창경궁으로 다시 넘어올 수 있다
0	이제 창덕궁 으로 넘어간다
0	오랜만에 북촌을 갔다
0	찍은 사진은 많지만 다 돌아다니면 거의 시간 넘게 걸리는 창덕궁 여기에 매 시간 후원까지 특별 관람하면 엄청난 시간이 소요된다 그리고 배고파서 온 버거뱅 수제 햄버거집가게는 총 삼층짜리 건물로 되어있다는 이 가게에 좋은점 층부터 바로 창문을 통해 창덕궁을 볼 수가 있다는 것 정말 뷰가 끝내준다 연인끼리 데이트 할 때 오면 정말 좋을 듯음식도 맛있는데다 가격도 적당 버거뱅 버거가 시그니쳐 메뉴인데 원 콜라 감튀는 원이다
