label	document
-1	고생이 많다 참 덕수궁안에 수유실이 있어 다행다행 이모랑 한바퀴 돌고 이제는 엄마랑 놀기
-1	신랑은 더위 먹어 정신도 못차리는데
-1	제가 간날 하필 휴일이었어요
-1	한 시간 가량을 그림을 보면서 많이 지루해하기도 하고 다리 아파하기도 했지만
-1	그런데 하늘은 왜 이처럼 희뿌옇지
-1	정오가 한참 지났는데도시야는 여전히 뿌옇습니다
-1	일월오악도중화전 중앙의 일월오악도는선명한 초록색인데우중충합니다
-1	즉조당과 준명관꼬마가 걸으려고 하지 않으니안고 다니기도 여간 힘든게 아닙니다
-1	모르겠네요
-1	어찌 수능 날인 줄 알고 날씨는 또 왜 이리 추운지 올해는 작년만 못하다고 합니다
-1	이런 날은 저혈압에다가 기운도 없고 그런데
-1	요즘같이 화려한 쇼들이 넘쳐나는 상황에서약간 심심할수 있는데
-1	아쉬운 점은 장시간 비슷한 패턴이다 보니
-1	조금 지겨운 면이 있고
-1	우리 나라 사람들이 저렇게 누웠있었음눈총 꽤나 받았을텐데
-1	일곱 동무는 서로의 재주를 자랑하며 다투는 소리에 잠이 깬 빨강 두건 아씨는 성난 소리로 말하는데
-1	공연 에헴 아저씨와 에그 아줌마어느 조용한 동네에 맨날 싸움만하는 두 사람이 살고 있었어요
-1	오늘도 시작된 싸움은 밤늦도록 끝나지 않자 두 사람은 내기를 했는데
-1	브라이언이 보이나요선생님조차도 브라이언이 잘 보이지 않을 때가 많아요
-1	선생님은 떠들고 떼쓰는 아이들을 상대하느라 아주 바쁘거든
-1	때문에 경복궁은 물론이요 덕수궁도 음식물 반입이 허용되지 않는답니다
-1	년 일을 항상 가정의달처럼 보내면 좋겠지만 현실은 그리 되지 않기 마련
-1	요즘 노트북이 핸드폰 연결할때마다 자꾸 에러가 나서 사진백업도 못하고 그러다 보니 자꾸 미뤄지는 월 일기
-1	하필 여벌옷을 안가져가서 급 유니클로에서 구매한 옷
-1	그리고 역시 사고는 찰나에 벌어진다
-1	생각보다 너무 잘 적응하는 모습 보이던 뿅뿅이아직 걷지도 못하는데 무리무리야
-1	했는데 어느덧 치마가 이미 발목에 올라오게 짧아져버렸다 조바위는 씌워주기 바쁘게 던져버려서
-1	덕수궁 돌담길을 같이 걸으면 사랑하는 사람들이 헤어진다는 말이 있다
-1	참으로 안타까운 말이다
-1	그렇게 아름다운 길을 같이 걷게 되었는데 헤어지게 된다니
-1	임진왜란으로 의주까지 피신했던 선조가 다시 한양으로 돌아오니 모든 궁궐이 불타 없어졌다
-1	불이 나서 다시 지을 때 돈이 없어서 그리 되었다고 한다
-1	한 가지 불가사의하다시피 한 이야기는 년 태평로의 확장으로 대한문의 위치를 나 움직여야 하는 일이 있었는데밧줄로 묶어서 이동시켰다는 것이다
-1	지금 현재의 덕수궁은 원래 덕수궁보다 많이 줄어든 크기다
-1	여기에서 논의 되었던 것이 바로 우리나라에 대한 신탁통치였다고 하니 가슴 치며 통탄할 역사의 아픔이다
-1	세상에 없는 한자다
-1	당시 황실의 재정상태는 최악이었다는데 왜 이렇게 막대한 자금을 들여서 석조전을 지었을까
-1	배고파져오는게
-1	인 이상 단체는 이동안내 불가
0	어제는 만추의 계절 고궁나들이 덕수궁 들렸다 왔지요
0	늦가을 덕수궁의 모습도 관람하고정동 전망대 에서 늦가을 단풍 감상하고어제 외출했다 돌아오는 길에 들렸지요
0	곧장 집에 와야지 했다가그래도 만추의 계절 고궁 나들이해야겠다 싶더라구요
0	이번에 하지 못하면 언제 하지 싶기도 하구요
0	이대로 고궁의 덕수궁 단풍을 올해에는 못 볼 것 같아서욕심을 내어서 다녀왔지요
0	서울 중구 소공동 전화
0	가을니트 입고 덕수궁 나들이나인걸 박시브이니트오늘은 처량맞게 가을비가 주룩주룩 오네요
0	조이랑 뒹굴거리고 있어요
0	덕수궁 터에는 월산대군의 후손을 비롯한 왕족들과 고관들의 저택들이 있었습니다
