label	document
0	 근호의 빛으로 그리는 세상사진 글 여행 정근호     
0	인상깊었어요
1	중전마마계시던곳이래요 우리나라 고궁의 단청무늬는 햇살이 밝을 때 굉장히 화려한 색감을 느낄 수 있는 것 같네요
1	옛날사람들은어떻게이런걸생각했을까 신기합니다
0	뭔가작업테이블같은데 서양식으로 된 내부 호사스러운서양식의의자가 놓여 있었습니다
0	금빛이네요
0	들어가면 보이는 것들인데매일 입는 옷이 아니라서더 기억에 남기고 싶은 마음을 아는지스티커 사진 기계가 뙇 흙흙 완전 갬덩이자나요
0	하지만 첫 피팅했던 한복이 저고리가 생각보다 더 커서 어벙벙 그래서 직원분께 한 사이즈 작은 걸로 디자인 보여달라고 해서 거기서 다시 골랐어요
0	하지만 이런 모자들은 추가 비용이 또 있어서 그게 조금 아쉽달까요
-1	안정감 있게 잘 지었단 말이지 밖의 세상과는 일체 통하는 않는 곳 같다
-1	연경당의 내부다 창덕궁에 있는 다른 건물이 단청을 한데에 비해 연경당은 단청을 하지 않았다
0	혹여 서울을 여행하러 오신다면 이곳 창덕궁을 들러서느긋한 여유를 만끽해보자
0	동해를 일본해로 단독표기 한다는 기사를 읽고하루종일 기분 꿀꿀해 하고 있습니다
0	우리나라 외교력이 약한건지일본의 자금으로 미국과 영국을 매수한건지는 잘 모르겠지만마음이 착잡합니다
0	모지 시에 입장마감이었던 것입니다
0	우리 들어오고 나니까 대문 걸어 잠그시더라고요
1	모르고 갔는데 기분좋고요
1	겨우 들어왔쟈나 날씨가 너무 좋다못해 더웠습니다
0	기분 좀 내보려고 애들 한복입혀서 데려갔는데 덥다고 아우성이었어요
1	후원을 한번도 못 들어가봤어요
0	대체 얼마나 아름다운걸까요
0	아직 한글을 완벽히 알지 못하는 어린이 그냥 데리고 다니다
1	보면 자연스럽게 아이들이 느끼는 바가 있는 거겠죠창덕궁의 입구인 돈화문 임진왜란때 전소되었다가 년에 재건되었답니다
0	눈길이 닿는 곳마다 사랑스럽습니다
1	정말 올해들어 최고로 덥다는 이날 울집 초딩이 런닝맨을 포기한 일요일 우리는 시 예약시간에 맞춰창덕궁으로 갑니다
-1	임진왜란 때 한양의 궁궐들이 모두 불탄 후에 경복궁은 그 터가 불길하다는 이유로 재건되지 않고 년에 창덕궁이 재건된다 그 후 창덕궁은 경복궁이 재건될 때까지 여 년 동안 법궁으로 사용되었다
-1	창덕궁은 인위적인 구조를 따르지 않고 주변 지형과 조화를 이루도록 자연스럽게 건축하여 가장 한국적인 궁궐이라는 평가를 받는다 왕가의 생활에 편리하면서도 친근감을 주는 창덕궁의 공간 구성은 경희궁이나 경운궁 등 다른 궁궐의건축에도 영향을 주었다
1	이들 궁궐이 다른 궁궐보다 특히 왕실이 사랑을 많이 받은 것은 넓고 아름다운 후원 때문일 것이다
0	임진왜란 때 대부분의 건물이 불타고 후원이 훼손되어 광해군이 창덕궁과 함께 년에 재건하기 시작했다
0	약간의 인위적인 손질을 더해 자연을 더 아름답게 완성한 절묘한 솜씨이다
-1	하나 지금은 없어졌다
1	어딜갈까 하다가가까운 창덕궁으로 거리마다 노란 단풍이 예쁘게 지더라구요
1	품질도 좋고 디자인도 이쁘네요
1	창덕궁의 단풍실제로 빛깔이 어찌나 고왔는지 걷다보니 체력소진 집에가쟈 여보으 바지 사진엔 안보이나 진짜 신랑과 함께한 꿀같던 하루휴가 매달 하루 이렇게 보내자 약속해봅니다
0	반가운 지인도 만났으니 우연히 이렇게도 만날 수 있다
-1	대조전은 지붕 맨 위를 가로지른 용마루가 없어서 조금은 기형적인 모습이다
1	궁의 담이 무척 높다 뒤뜰에 심었을 꽃들을 그려본다그곳의 주인들은 떠났지만 앵두가 익어갈 때 그들도 여염집과 다르지 않았으리 회랑의 모습왕이 집무를 보던 곳인데 문살들이 아름답다 임금이 정사를 보던 자리방화수를 담던 드무인정문을 들어서니 왕의 집무실이 있었다
1	풍향계인 셈인데 조각이 섬세하다
0	원하시는 한복을 고르면 돼용 수한복은 한복이 다 고급져보였어요
0	아짜라란 와 진짜 이뻐요 고급스러움이 물씬 풍겨나네용 한복 퀄리티가 장난 아니지않습니까한복도 입었으니 헤어도 완벽해야겠죠 헤어도 추가로 했답니당 창덕궁 가기전부터 둘다 너무 들떴어요
1	한복이 너무 이뻐서 기분이 너무 좋더라고요
1	분위기 있게 사진들이 다 잘나와요 담벼락 몰래 훔쳐보는 중 한복을 입고 있으니까 말투도 조금 이상해졌답니당 그래도 엄청 즐거운 하루 였어요
1	하나 하나가 너무나 아름다운 우리의 자랑 조상이 물려준것을 받는것도 중요하지만 지키고 보호하는것도 중요하다는것을배웠습니다
1	유독 날 좋은 일요일이라 그런지 창경궁 앞에     창경궁 편에 이은 창덕궁 편 창경궁 내에서 창덕궁 넘어갈 때 입장권을 사러가면 된다 창덕궁 입장료는 천원 통행문 시간은 까지 주차를 창경궁 쪽에 해놓았으므로 다시 돌아와야 했다
1	이렇게 표 사들고 창덕궁 입장 후원 입구 앞 겹벚꽃 일반 벚꽃 보다 훨씬 화려하다
1	근대양식이 더해졌다고 벚꽃나무 가지가 버드나무같이 늘어져 있는 것이 봄의 정취를 더한다 낙선재 덕혜옹주 귀국 후 계속 머물었던 곳 창덕궁은 자연과 어우러진 아름다운 궁이다
1	각 건물들의 배치도 인위적인 느낌보다 자연에 어우러진 느낌이 참 강한 느낌 역대 조선시대 왕들이 가장 많이 거주한 궁이라 그런지 정말 사람이 살던 공간이란게 물씬 느껴진다 그 역사적 정취를 느끼기 참 좋다 서울 의 이색 데이트 명소로 강력추천한다
-1	다들 아시겠지만 창덕궁 자체는 그리 크지 않다
1	특별히 주요 포인트가 있지만 계절마다 다르다고 봐도 무방하고워낙 유명한 곳들이니 돌아다니면서 찾아보는 것도 재미있을 것이다
0	나무위에 주렁 주렁달려 있는 감들이 가을의 정취를물씬 느낄수 있었다
-1	하하 우리나라의 전통옷이 어색하다
-1	니 이 사회가 잘못되어 있는 것인가 내가 틀린 것인가 하지만 어색할 뿐이지 정말 아름답게 잘 어울리는 풍경이 아닐 수 없다
1	한복은 정말 아름답기는 하다
0	뜻밖에 궁으로 행차를 하게되었지만날도 좋구 꽃도 피어서 눈이 호강했어요
0	시반쯤 도착한 창덕궁 이미 후원입장은 시에 마감이 되었어요
1	민망민망 봄이라고 개나리도 활짝나이가 드니 꽃이 더 좋아져요
1	그냥 보고있으면 기분이 좋아 궁안에 카페도 있어요
0	유료주차인 것 같은데토요일에 갔을 땐 주차비를 따로안 받더라구요
0	길옆에 주차하고 창덕궁 보고그옆에 북촌 삼청동도 구경하고 왔어요
0	서울특별시 종로구 와룡동
1	일제 강점기에 많이 훼손되었으나조선 후기에 그린 동궐도 와 년에 그려진 동궐도형 을 참조하여 복원이 진행되고 있다
0	창덕궁 근처에 무려 년여를 살았지만 창덕궁에 한번 가보지도 못하고 서울 생활을 끝냈지요
1	늘 비원이 이쁘다는 말을 많이 들었기에 꼭 가보고 싶었는데 서울에 가는 김에 예약을 하고 들리기로 하였습니다
-1	비원이라고 알려진 곳은 그냥 자유 관람이 불가하고 매 시간별로 가이드 인솔하게 들어갈 수 있어요
0	근데 예약 못한건 함정 온라인 예약이 열리는 날 오후 늦게 들어가봤더니 원하는 시간은 다 매진이더라구요
1	절반은 현장 예약이 가능하기에 현장 예약을 기대하고 창덕궁에 도착했습니다
0	매표소 입니다
0	다행히도 현장표가 남아있었습니다
0	이렇게 전각과 후원 표를 구했어요
0	금요일 제일 마지막 타임이었는데 혹시 인터넷으로 예약 못해도 현장에서 구하실수도 있으니 꼭 가보세요
1	시간관계상 후원만 볼수 있었습니다
0	한시간 정도 일찍 도착했더라면 전각 구경하다가 후원 구경하고 나오면 되는데요
0	입구에서 한 컷 후원 입구까지 걸어가면서 구경했습니다
1	한복을 입으면 입장료 할인이 되나보더라구요
1	많은 학생들이 한복 입고 소풍온거 같았어요
0	외국인들은 한복 입은 아이들 모습에 연신 셔터를 누르고 있었습니다
1	이런거 보기 좋아요
0	후원 입구까지 왔어요
0	우르르 다 같이 가이드님을 따라 이동하면서 설명도 듣고 했습니다
1	예쁜 꽃이 피었네요
0	첫번째 장소 였어요
0	연못이 있네요
-1	돌에 물고기도 보여요 연못 중간에 작은 섬과 나무가 있네요
0	왕이 놀다가 신하를 벌준다고 저 중간의 섬에 내려놓고 배타고 나오고 했다
0	네요
-1	정조가 여기서 낚시를 했다는 큰 문은 왕이 지나가고 작은 문은 신하가 허리를 굽히고 지나가야 한다네요
0	다시 이동합니다
0	나무가 쓰러질거 같아요
-1	늙지 않는 문이에요
0	한번 스윽 왔다 갔다
0	했습니다
0	연못과 주위에 다수의 정자가 있는 곳이에요
1	이런 형태의 정자는 처음 봤어요
1	신기하네요
0	이건 지붕이 두 겹이네요
0	이것도 참 특이해요
0	왕이 직접 썼다는 글이네요
0	돌에 글이 새겨져 있어요
1	경주에 포석정 처럼 술을 마시고 시를 짓던 곳이랍니다 가장 신기했던 정자에요
-1	농사를 중시하던 사회라서 그런지 작은 논에 정자를 지어놨네요
0	작지만 직접 농사도 지으면서 백성을 생각하겠다는 뜻이겠지요
0	여긴 가장 근래에 지은 것인데 저위에 창이 들려 올라가는 특이한 방식이네요
1	동물을 형상화하는 모습이 많이 있다는 나무에요
1	엄청 오래된거 같은데심지어 천연기념물이기도 하네요
0	도보로 시간 반 조금 안걸렸던거 같아요
1	기대가 너무 컸었나 화려함과는 거리가 멀고 단정한 느낌이고 오히려 너무 심심한 느낌까지 드네요
-1	그래도 한 나라의 궁전인데 외국의 화려한 궁전에 비하면 별로 볼게 없다는 생각이 들정도네요
0	저희는 예약도 안해놨었고 매진이 되어서 후원은 구경을 못했어요
1	왕위 즉위식을 하던 곳이라서 웅장하고 넓고 큽니다
1	가을가을한 분위기가 너무 이뻐요남자친구와 셀카도 찍구요
1	후궁을 위해서 집을 지어 하사하는 것은 이례적이라고 하는데 신기합니다
1	석복헌 전체적 느낌은 아담하고 작고 아기자기한 느낌이 들었어요
1	처마와 하늘의 조화가 너무 이뻐요한쪽에는 굿즈를 살수 있고 구경도 할 수 있는 곳이 마련되어있었는데요
1	악세사리도 있고찻잔도 있고 팝업카드엽서도 팔았는데카드가 넘 이뻤어요
1	창경궁 담장 너머로 한창 물들어가고 있는 나무들이 보이고 내가 고궁을 좀 좋아라 하긴 하는데 그래도 벌써 설레이는건 뭐지홍화문에 도착하니 역시나 사람들이 창덕궁 정문 반의 반도 안되어 보입니다
0	나름 잔머리에 스스로 뿌듯해하며 홍화문은 창경궁의 세칸 정문으로 창덕궁의 정문인 다섯칸의 돈화문에 비하면 약간 소박한 느낌입니다
0	하지만 그게 창경궁의 매력인듯 그나저나 우리 궁궐의 정문에는 모두 화자가 들어간다죠 창경궁 규모는 타 궁궐에 비하면 소박한 정도입니다
1	마지막 가을을 즐기려는 사람들로 이곳도 북적거립니다
0	암튼 이 날구름이 살짝 있었는데 해를 가렸다
1	창덕궁으로 넘어가기 전양화당 너머로 대조전과 마찬가지로용마루가 없는 통명전그렇게 둘러보고는 창덕궁으로 넘어왔는데 오 마이 갓뜨 역시나 오늘 후원 구경은 물 건너갔다고 봐야 할 듯 해요
0	도저히 저 줄 끝에서서 기다릴 마음이 안생기는지라 암튼 사람들 뒤로 칠분서삼삼와가 보입니다
0	삼삼와 옆에는 승화루가 있는데 여기서는 안보이고 좀 이따가 낙선재로 내려가면 잘 볼 수 있어요
-1	참고로 여기 사람들이 서있는 죠 기 앞에는 원래 중희당이 있던 자리인데지금은 온데간데 없이 깜쪽같이 사라져 버린거죠 성정각 보춘정이에요
0	봄을 알린다는 뜻인데 지금은 가을이 한창이네요
1	재밌는 셀카놀이 그리고 낙선재원래는 다른 이유로 단청을 안 한 건물이지만 조선왕조몰락의 순간을 고스란히 간직하고 있어서인지늦가을에 서 있는그 모습이 더 애처로와 보였습니다
1	너무나도 멋진 승화루궁 내에서도 상당히 높은 곳에 위치해 있는데 아마도 저 곳에 오르면 궁궐 구석구석 잘 보일듯 그래서였는지 일제 강점기때 일본의 경찰서가 있었답니다
0	굴뚝이 저렇게 아름다울 수 있다
1	선정전의 글자가 갖는 의미와 파란 지붕은 지금의 대한민국 청와대의 기원이 되는 셈이죠 그런데 지금은 저 기와를 못만든답니다
0	사실 저 기와도 우리가 만든게 아니랍니다
1	오랜만에 신랑이랑 즐거웠던 데이트
1	엄마랑 이렇게 갈 수 있었으니까 와 우리 엄마 웃는 얼굴 굿 엄마는 우릴 찍고 우린 엄마를 찍고 재밌는 사진 한컷 열심히 찍사 노릇 해주시는 울 신랑 참 고맙습니다
0	겨울의 풍경도 운치있다
-1	꽃이 피면 얼마나 아름다울까 천장의 무늬 쉬어가며 하트 한번 날려주고 몇 백년 된 나무 태풍 매미때문에 허리는 굽었으나 그 생명력은 잃지 않은 나무 창경궁을 지켜주고 있다
0	서울은 신비하다
1	도심 한복판에 궁이 있고 산책로가 있고 역사가 살아 숨쉬는 곳 엄마랑 하트를 날려보는 날도 오고 이게 행복이다
1	언제나 신기하고 어려운 과학의 세계 근사한 나무 몇 그루를 심은 정원을 갖고 싶다는 생각이 든다 저녁은 명태조림으로 엄마가 사주심 고맙습니다
0	우리 셋이 보낸 첫 설연휴 이게 행복이다
1	이웃님들 안녕하세용 요즘 사극드라마가 인기를 끌고 있죵드라마 볼 때마다 감탄하는 우리 고궁 저도 고궁 참 좋아하는데용제가 한 번 다녀왔습니당고궁은 처마가 정말 너무 이쁜 것 같아요
1	입장하자마자 눈에 들어오는 건 고궁의 지붕들 어쩜 저렇게 화려한 색으로 단아하게 이쁠까요
1	선조들의 센스란 정말 대단하시네요
1	사진으로 봐도 실물로 봐도색도 너무 이쁘고 깔끔하죵하지만 역시 모든 문화재는 실물로 봐야해요
1	보니 눈에 딱 들어오는 앙부일구전 지금 나오는 시계에 적응 된 사람이라서어떻게 시간을 보는지 하나도 모르겠더라구요
1	전 처음 앙부일구를 실제로 봤을 때생각보다 큰크기에 놀랐었던 기억이 있네요
1	요것도 실물로 보면 훨씬 멋지답니다
0	여긴 임금님이 신하들과 정사를 논하던 곳이에요
0	궁 입구를 들어가면 거의 바로 보인답니다
1	여기도 드라마에서 보던 것보다실제로 보면 굉장히 넓어요
1	가보니 한복입은 분들이 굉장히 많더라구요
1	고궁에서 한복을 입고 있으니 너무 예뻤어요
0	저도 다음엔 꼭 한복을 입고 가야 겠어요
0	알차게 문화재 탐험 잘 하고 왔습니당
0	잇님들 안녕하세요
0	주말의 끝자락에 돌아온 더블림지니입니다
1	오랫만에 미세먼지 없는 맑은 하늘 너무 좋았어요
1	잇님들도 즐거운 주말 보내셨나요
0	저는 오늘 익선동에 다녀왔답니다
-1	익선동 살롱순라살롱순라는 익선동 메인 골목은 아니구요
1	종로 가역 번 출구쪽으로 나와서 걷다가 두번째 골목에서 쭉 걸어서 들어오다가한 번 건너면 바로 찾을 수 있는데저의 설명보다 지도를 참고하시는 것이 빠를 것 같습니다
1	서울특별시 종로구 율곡로 길 살롱순라는 한옥을 개조해서 만든 곳 같아요
0	익선동맛집 치면 많이 나와서 웨이팅있을 까 걱정했는데 다행히 웨이팅은 없었답니다
0	내부 사진이에요
1	살롱순라의 메인 포토존 예쁘게 잘 꾸며놓은 것 같아요
1	인스타 감성이 스멀스멀 올라온당 킁킁 한쪽 벽에는 이렇게 장미그림 액자들이 예쁘게 전시되어있어요
0	그리고 조명도 예쁘지 않나요
0	약간 개화기 경양식당 느낌으로 인테리어를 하신 것 같아요
0	이곳에서도 풍겨오는 개화기의 향기 살롱순라는 주문은 카운터에 직접 가셔서 해야해요
0	그리고 물은 셀프이니 셀프바를 이용하시면 됩니다
0	셀프바가 너무 예쁘지 않나요
0	레몬물 쪼로록 따라서 테이블로 총총 가시면 됩니다
1	살롱순라의 포인트라고 하면 개화기스러운 내부 인테리어도 있겠지만접시들이 진짜 예뻐요 꽃 무늬로 된 기본 접시 이렇게 매화꽃도 폈더라구요
0	봄이 성큼 다가온 것을 몸소 느꼈답니다
1	오늘 궁을 산책해보니 한복 개화기 의상입고 나들이 하시는 분들 많으시더라구요
1	저두 날씨가 조금만 더 풀리면 친구랑 개화기의상입고 나들이하고 싶네요
1	잇님들 즐거운 일요일 밤 되시구다가오는 한 주도 모두 파이팅 합시다
0	올리는 순서가 엄청 이상한데 서울갔을때 일이다
0	시에 후원 투어를 위해 시부터 창덕궁에서 개겼다
1	나 미쳤던걸까 이때 서울 도 였는데 저기서 시원하당 하고 있었다
-1	여긴 입구 바닥모양부터 한국적이지 않다
1	역사 뭐하러 배웠나 내가 과연 문과인가 반성 그리고 더워서 낙선재 안 봤다
0	인정문을 들어서면 인정전이 있다
0	 서구화된 궁궐 내부전등 쪽마루와 해외에서 수입해온 가구가 두드러진다 창덕궁은 고종이 경복궁으로 이사가기 직전까지 머물렀던 궁궐입니다
0	구한말 개화가 이루어질 때에 창덕궁도 그에 맞게 조금씩 변해갔어요
0	등이 있던 자리엔 전등이 들어왔고 창호지가 발려있던 창문은 유리 창문으로 바뀌었습니다
0	서양에서 들여온 황금빛 커텐이 휘황찬란하죠 서구화된 수라간의 모습이 공간은 어떤 장소인것 같으세요
0	바로 수라간입니다
-1	장금이가 요리할 곳으로 보이지는 않죠 구한 말 부터 수라간도 조금씩 근대화 되었다
-1	곤 하지만 이와 같은 모습은 아니었다고 해요
0	지금의 모습은 년 화재 이후 일제가 재건한 모습입니다
0	이후 순종이 년까지 이곳에 살면서 필요에 의해 개조한 것도 있다고 해요
0	시멘트의 회색빛이 대한제국 왕실의 마음을 보여주는 것 같아 보입니다
0	형태가 매우 이색적인 건물도 있어요
0	곡선의 경사로가 마당을 껴안듯이 놓여져 있는 이곳은 왕이 차에서 오르내리는 공간이라고 해요
0	오른쪽은 순종 황제가 사용했던 차인데요
0	그가 차를 타는 모습이 눈에 그려지는 것 같습니다
1	 국내 유일의 청기와 건물 다른 건물 사이에서 두드러지는 선정전선정전의 지붕 색을 보세요
0	다른 건물의 색과는 다른 게 청포와 같이 푸릅니다
-1	청기와는 몹시 비싸다고 해요
1	그래서 사치를 줄이고 백성들의 삶을 위해 청기와는 가능하면 안 쓰려고 노력했다고 해요
1	하지만 선정전은 왕이 정사를 보던 곳으로 중요한 곳이기 때문에 청기와를 사용했다고 해요
-1	원래는 인경궁이라고 광해군 때 지어졌지만 현전하지 않는 곳에 위치한 건물이었답니다
-1	직접 뽑아낸 듯 못난 면발은 탱글탱글했고 들깨향이 진하게 남아 다 먹고 나가는 길에도 계속 입맛을 다시게 했습니다
1	양도 많아 벽을 한가득 채우고 있는 유명인들의 찬사에 공감이 가요
1	서양화 기법을 도입한 진경산수화가 보는 사람을 압도합니다
0	가정의달이라 아주 바빠보였음 너무 예쁘지 않나요
1	가격도 생각보다 저렴하게 해줘서 너무 고마웠다는 친구챤스 창경궁에서 찍은 사진인데 너무 이쁘지 않나요
1	고급스런 수입장미와 초록풀떼기들의 향연 꽃이름을 잘 몰라서 나란요자 알고보면 꽃에 아주 무지합니다
0	그리고 우리는 주린 배를 채우러 안국역 근처 파스타집을 찾았어요
0	제가 좀 지각을 해서 사진이 많이 없지만맛과 분위기는 괜찮았네요
0	너무 밝지 않은 딱 인사동 느낌이었답니당 보나베띠라는 곳이고 안국역에서 많이 멀지 않았어요
-1	자자 이제 멤버들과 배를 채우고 걸어서 멀지않은 창경궁에 도착합니다
1	이 날 날씨가 너무 너무 좋았어요
1	사진찍기 너무 좋은날 도 였나 우리 이 날 드레스 코드가 레드여서 다들 빨강하죠사람들이 길가면서 다 쳐다보더라구요
1	쟤네 모하는애들이지 파란 하늘 중간에 보이는 궁궐의 모습이 너무 고혹적이죠 왼쪽에 계신 우리의 오늘 촬영을 책임져주실 사진작가분 너무 고생 많이 하셨어요
1	우리는 지쳐서 이제 그만하자고 하는데자꾸 더 찍자며 열정을 정말 프로답다 우리 다같이 녹초가 되었다죠한복을 입으면 궁궐입장이 무료랍니다
1	우리 혜쑤는 생활한복을 너무 이쁘게 입고와서 완전 프리패스 아 만 세 미만도 프리패스 구래서 우리 막내 현정이도 프패 어린이날 행사였는지 원래 그런건지는 잘 모르겠어요
1	우리 예쁜 식구들 난 진짜 이 날 하나도 안힘들었어요
1	좋아하는 사람들과 행복한 어린이날을 보낸 것 같아서 너무 뿌듯하고 기분 좋았어요
1	이 날 사람들 진 짜 많았어요
0	데이트하는 연인부터 가족들 친구들 관광객까지 제 표정에 행복이 보이지 않나요
1	담엔 진짜 멋진 인증샷으로 한 번 더 올려볼게요 그럼 안녕 아맞다 내일 꼭 대통령선거 투표하세요
-1	포근했던 지난 토요일가족과 창덕궁엘 다녀왔다원래 창덕궁을 가려고 한게 아니라 창경궁을 가려했으나창경궁에 주차할 공간이 없어창덕궁으로 가게 되었다
1	물론 창덕궁도 주차할공간이 없었으나운이 좋게 자리가 나서 주차를 해결 역시 서울은 주차대란 또 교통대란 사람들이 참 많았다
0	왕의 즉위식을 하던곳이란다일부러 부드러운 포인트로 아트필터 설정을 해보았다
0	요즘 사알짝 한가해진 틈을 타서 아들 팔짱 끼고 고궁 나들이 중입니다 가을 단풍은 아직 쪼금 일러서 서운함이 있지만그 대신 눈부신 가을 햇살과 잘생긴 아들이 옆에 있으니 행복합니다
0	하나의 예술작품이라 할 만 하지요
-1	추녀를 버선코처럼 들어 올린 이유가 나무 기둥이 햇빛을 잘 받아 썩지 않게 하려 함이라 하니뚝딱뚝딱 지어대는 요즘 아파트들을 생각하면 그저 감탄사 연발입니다
1	이런 예쁜 것들 가만히 들여다보니 더 귀하고 보배로워 보입니다
1	사인으로도 많은 일처리가 가능한 요즘이기에문정왕후 금보 명성황후 금보가 더욱 귀한 유산이 되는 것 같지요
-1	오늘 하루 한껏 누린 것은 가을 햇살과 아들과의 데이트만은 아닙니다
-1	그리고 곧 눈이 오거든 눈 쌓인 고궁이 아름답다 하니꼭 다시 돌아와 소복소복 눈길 밟기를 소망합니다
1	오후부터 점점 바람이 거세게 불어오고 날씨도 흐려졌지만그냥   돈화문지하철 종로 가역에서 여분 걸어가면 있어요
-1	그리고 사진으로는 제대로 알수 없지만 이것은 뛰어가는 행렬이다
1	효명세자가 아버지 순조에게존호를 위해 지은 곳 연경당사대부 살림집을 본떠 만들었으며풍수적으로 명당을 형성한 곳이다
0	넓은 마당의 공간이 인상적이며마치 양반이 된 느낌을 받았다
0	다과를 준비하는 농산정그곳 부억 옆에 위치한 굴뚝낮은 곳에 위치한 굴뚝은병해충을 막는 효과로 쓰인다
0	그게 무려 월 이야기 원래는 표를 팔려고 했는데다행스럽게 구매자가 연락두절되면서그냥 관람을 하게 되었습니다
-1	근데 팔았으면 두고두고 후회할 뻔 따로 티켓은 없습니다
0	본인확인을 끝내면 해설사 선생님 목소리를 들을 수 있는 수신기를 나눠줍니다
-1	시간이 되면 조별로 입장을 하는데요
0	한 조는 명 정도로 움직입니다
0	원래는 명 정도 였을텐데 월과 월은 추가로 예매를 진행했죠 그래서 좀 인원이 늘어난 것 같네요
0	돈화문 앞에는 수문장 분들이 계십니다
0	사진은 많이 찍었는데 밤이고궁궐 안이 조명이 거의 없어서 핸드폰 카메라로는 한계가 있더라구요
0	잘 나온 사진 위주로만 업로드하겠습니다
0	보름달과 함께하는 창덕궁 달빛기행실제로 오늘은 음력 월 일이었습니다
1	보름달의 모습과 궁궐의 고즈넉한 전경정말멋지지 않나요
1	인정전 모습 밤에 보는 누각이 정말 멋졌습니다
1	낙선재의 창문을 찍어봤는데요
